,price,lessons,rating,popular,newly_joined,has_diploma,approved_matirials,reviews,students_count,English,Spanish,Arabic,Italian,Russian,Turkish,Portuguese,German,Danish,Hebrew,French,teaches_count,last_booked,response_time,is_expensive
255,82,78,5.0,1,0,1,0,2,15,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
256,66,81,5.0,0,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,1,3,2.0,0
257,47,529,5.0,1,0,0,0,11,28,6,3,0,0,7,0,1,0,0,0,0,1,9,19.0,0
258,47,311,5.0,0,0,1,0,6,13,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
259,63,413,5.0,0,0,0,0,7,30,7,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0
260,69,1794,4.9,0,0,0,0,9,19,7,1,0,1,0,0,0,0,0,0,0,1,10,1.0,0
261,47,888,4.5,1,0,0,0,8,18,7,0,0,0,0,0,0,0,0,0,1,1,1,4.0,0
262,14,79,5.0,2,0,0,0,6,11,7,0,0,0,0,0,0,0,0,0,0,1,12,4.0,0
263,69,1884,4.9,1,0,1,0,26,16,7,0,0,0,0,0,0,0,0,0,0,1,4,2.0,0
264,63,47,4.2,0,0,1,0,5,13,7,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
265,11,1625,5.0,3,0,1,0,71,57,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
266,16,105,5.0,0,0,0,0,5,14,7,0,0,0,0,0,0,0,0,0,0,1,2,4.0,0
267,47,274,5.0,0,0,0,0,4,8,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
268,47,45,5.0,0,0,1,0,1,8,7,0,0,0,0,0,0,0,0,0,0,1,3,2.0,0
269,20,626,4.7,0,0,0,0,11,49,7,0,0,0,0,0,0,0,0,0,0,1,3,2.0,0
270,41,64,5.0,0,0,1,0,3,6,7,3,0,0,0,0,0,0,0,0,0,1,0,1.0,0
271,63,1566,4.9,0,0,0,0,13,17,7,0,0,0,0,0,0,0,0,0,0,1,3,6.0,0
272,79,845,5.0,0,0,0,0,9,18,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
273,19,154,4.5,0,0,1,0,8,15,7,0,0,0,0,0,0,0,0,0,0,1,8,4.0,0
274,72,3667,4.9,2,0,0,1,29,44,7,0,0,0,0,0,0,0,0,0,6,1,4,4.0,0
275,69,1412,5.0,0,0,1,0,20,21,5,0,0,0,7,0,0,5,0,0,0,3,2,1.0,0
276,16,33,5.0,0,0,0,0,2,8,7,0,0,0,0,0,0,2,0,0,0,1,1,3.0,0
277,22,41,5.0,0,0,1,0,1,9,5,0,0,0,6,0,0,0,0,0,0,1,5,2.0,0
278,50,494,5.0,0,0,0,0,4,26,7,0,0,0,0,0,0,0,0,0,0,1,7,1.0,0
279,50,1108,4.9,1,0,0,0,14,24,7,0,0,1,0,0,0,0,0,0,0,1,3,1.0,0
280,25,743,5.0,1,0,0,0,14,29,7,0,0,0,0,0,0,0,0,0,0,1,16,3.0,0
281,38,6928,4.8,1,0,1,1,72,73,7,0,0,0,0,0,0,0,0,0,0,1,22,12.0,0
282,35,48,5.0,3,0,0,0,3,15,7,0,0,0,0,0,0,0,0,0,0,1,3,5.0,0
283,54,837,5.0,0,0,0,0,3,15,7,0,0,0,0,0,0,2,0,0,2,1,0,1.0,0
284,95,843,5.0,0,0,0,0,14,28,7,0,0,0,0,0,0,0,0,0,0,1,8,1.0,0
285,44,237,5.0,0,0,1,0,7,8,7,0,0,0,0,0,0,0,0,0,0,1,2,9.0,0
286,60,78,5.0,0,0,1,0,2,12,7,0,0,0,2,0,0,0,0,0,0,1,2,22.0,0
287,19,4773,4.9,0,0,1,1,19,70,6,0,0,0,0,0,0,0,0,0,0,1,26,15.0,0
288,22,2472,4.9,0,0,1,0,14,22,6,0,0,0,0,0,0,0,0,0,0,1,3,4.0,0
289,50,1740,5.0,0,0,1,0,23,24,6,0,0,0,7,0,0,1,0,0,0,1,7,1.0,0
290,50,176,5.0,0,0,1,0,4,7,7,2,0,0,0,0,0,0,0,0,0,1,1,9.0,0
291,72,1945,4.8,0,0,1,1,18,32,7,0,2,0,0,0,0,0,0,0,2,1,3,3.0,0
292,47,912,5.0,0,0,0,0,10,32,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
293,44,511,5.0,0,0,1,0,1,7,5,0,7,0,0,1,0,3,0,0,5,1,12,3.0,0
294,95,644,5.0,0,0,1,1,19,16,7,5,0,0,0,0,0,0,0,0,0,1,1,1.0,0
295,47,1991,4.9,0,0,1,0,29,65,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
296,79,1919,5.0,1,0,1,0,32,24,6,1,0,0,7,0,0,0,0,0,0,1,2,2.0,0
297,47,853,5.0,0,0,0,0,20,23,7,0,0,0,0,2,0,3,0,0,0,1,1,8.0,0
298,28,221,0.0,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
299,47,22,0.0,2,1,0,0,0,10,7,0,0,2,0,0,0,0,0,0,0,1,1,10.0,0
300,54,1512,5.0,0,0,1,0,20,15,5,0,0,0,7,0,0,0,0,0,0,1,5,1.0,0
301,32,513,5.0,2,0,0,0,8,34,7,0,0,0,0,0,0,0,0,0,7,1,10,1.0,0
302,50,228,5.0,0,0,1,0,5,19,7,0,0,0,0,0,0,0,0,0,2,1,1,16.0,0
303,32,3101,5.0,0,0,1,1,33,68,7,1,0,0,0,0,0,0,0,0,0,1,12,2.0,0
304,57,266,5.0,0,0,0,0,5,31,7,0,0,6,0,0,0,0,0,0,0,1,3,2.0,0
305,54,162,4.3,0,0,1,1,6,6,7,1,0,0,0,0,0,0,0,0,0,1,2,7.0,0
306,44,20,5.0,0,0,1,0,2,10,7,0,0,0,0,0,0,0,0,0,0,1,2,6.0,0
307,9,705,4.9,3,0,0,0,32,63,7,0,0,0,0,0,0,0,0,0,0,1,13,2.0,0
308,63,2939,4.8,0,0,1,0,43,40,6,5,0,0,0,1,0,0,0,0,0,1,4,1.0,0
309,47,1,0.0,0,1,1,0,0,0,7,7,0,0,0,0,1,0,0,0,0,1,0,1.0,0
310,41,562,4.1,0,0,1,0,9,30,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
311,47,62,0.0,0,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,1,3,16.0,0
312,76,1586,5.0,0,0,0,1,12,15,7,7,0,0,0,0,0,0,0,0,0,1,5,15.0,0
313,47,1368,5.0,0,0,0,0,32,30,7,0,7,0,0,0,0,0,0,0,6,1,17,2.0,0
314,41,3643,4.9,1,0,1,1,100,56,7,5,0,7,0,7,0,0,0,0,0,1,9,1.0,0
315,69,768,5.0,0,0,1,0,10,20,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
316,54,830,5.0,0,0,0,0,40,53,7,0,0,0,0,0,0,7,0,0,0,2,8,1.0,0
317,35,102,5.0,0,0,0,0,1,6,5,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
318,38,632,5.0,1,0,0,0,6,41,7,0,0,0,0,0,0,0,0,0,0,1,3,15.0,0
319,25,6,5.0,3,0,1,0,1,2,6,0,0,0,0,0,0,5,0,0,3,1,0,1.0,0
320,63,2312,5.0,0,0,1,1,35,55,7,0,0,0,0,0,0,0,0,0,0,1,1,4.0,0
321,41,195,5.0,1,0,0,0,2,25,7,0,0,0,0,0,0,0,0,0,0,1,2,4.0,0
322,32,519,5.0,0,0,0,0,11,17,6,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
323,79,294,5.0,0,0,0,0,6,24,7,0,0,0,0,0,0,5,0,0,0,1,4,1.0,0
324,22,1433,5.0,3,0,0,0,51,54,7,0,0,0,0,0,0,0,0,0,0,1,9,4.0,0
325,38,3,5.0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
326,32,169,5.0,0,0,0,0,1,17,7,0,0,0,0,0,0,0,0,0,0,1,5,1.0,0
327,82,9174,4.7,0,0,0,0,132,36,7,0,0,0,0,0,0,0,0,0,0,1,5,2.0,0
328,107,395,4.9,0,0,1,0,11,12,7,0,0,0,0,0,0,0,0,0,0,1,6,3.0,0
329,38,1968,4.8,0,0,0,0,24,19,5,0,0,0,5,0,0,5,0,0,0,3,10,10.0,0
330,38,227,5.0,0,0,0,0,9,28,7,0,0,0,1,0,0,2,0,0,0,1,11,4.0,0
331,38,92,5.0,1,0,1,0,5,10,5,3,0,0,6,0,0,0,0,0,0,1,0,1.0,0
332,104,2316,5.0,0,0,1,0,72,50,7,0,5,0,2,0,0,0,0,0,0,1,11,2.0,0
333,126,1159,4.9,0,0,0,1,18,27,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,1
334,54,2871,5.0,0,0,0,0,19,35,7,0,0,0,0,0,0,0,0,0,0,1,7,9.0,0
335,41,15,0.0,0,1,0,0,0,5,7,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
336,79,179,5.0,0,0,0,1,4,5,7,5,0,5,0,0,5,0,0,5,0,1,0,1.0,0
337,47,1702,4.8,0,0,1,0,11,10,6,0,0,0,7,0,2,0,0,0,0,2,6,2.0,0
338,68,1934,4.9,0,0,1,0,19,28,7,0,0,0,0,0,0,0,0,0,0,1,1,13.0,0
339,126,1684,5.0,0,0,1,0,15,49,7,0,0,0,0,0,0,0,0,0,0,1,8,4.0,1
340,38,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0
341,32,44,4.0,1,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
342,47,5740,4.9,0,0,0,0,61,38,7,5,0,5,5,0,0,0,0,0,5,1,4,2.0,0
343,88,8579,4.9,0,0,0,0,78,58,7,0,0,0,0,0,0,0,0,0,0,1,19,1.0,0
344,57,911,5.0,0,0,0,0,2,13,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
345,47,3794,4.8,1,0,1,1,80,171,7,0,0,0,0,0,0,0,0,0,0,1,18,14.0,0
346,57,202,5.0,0,0,0,0,6,25,7,3,0,0,0,0,0,0,0,0,0,1,15,2.0,0
347,60,2998,4.8,1,0,1,1,52,56,7,0,0,0,0,0,0,0,0,0,0,1,5,3.0,0
348,28,2512,5.0,0,0,1,0,72,41,7,0,0,0,0,0,0,0,0,0,0,1,8,3.0,0
349,72,228,4.3,0,0,1,0,6,20,7,0,0,0,0,0,0,5,0,0,0,1,1,3.0,0
350,16,12,0.0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
351,47,23,5.0,0,0,1,0,3,4,7,2,0,0,0,0,0,0,0,0,0,1,7,2.0,0
352,69,434,4.9,0,0,0,0,28,7,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
353,35,472,4.9,0,0,0,0,7,23,7,0,0,0,0,0,0,0,0,0,0,1,3,5.0,0
354,16,13,0.0,0,1,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
355,19,3552,4.9,3,0,1,1,45,105,7,0,0,0,0,0,0,0,0,0,0,1,8,1.0,0
356,72,921,5.0,0,0,0,0,8,23,7,0,0,0,0,0,0,0,0,0,0,1,2,8.0,0
357,22,551,4.5,3,0,0,0,17,54,7,0,0,0,0,0,0,0,0,0,0,1,14,7.0,0
358,47,6971,5.0,0,0,1,0,46,45,5,0,5,0,7,0,0,0,0,0,0,2,11,1.0,0
359,32,2735,5.0,2,0,0,1,12,47,7,0,0,0,0,0,1,0,0,0,0,1,3,1.0,0
360,63,637,5.0,0,0,0,0,23,21,7,3,0,3,0,0,0,0,0,0,3,1,0,1.0,0
361,25,885,5.0,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,1,13,8.0,0
362,22,1352,5.0,1,0,0,0,65,70,7,0,0,0,0,0,1,0,0,0,0,1,8,4.0,0
363,63,2167,4.9,0,0,0,0,9,33,7,0,0,0,0,0,7,0,0,0,0,1,1,18.0,0
364,25,486,5.0,3,0,0,0,11,20,5,7,0,0,0,0,1,0,0,0,0,1,5,2.0,0
365,79,8,5.0,0,0,0,0,2,7,7,2,0,0,0,0,0,0,0,0,0,1,0,1.0,0
366,13,222,5.0,2,0,0,0,8,37,7,0,0,0,0,0,0,0,0,0,0,1,8,3.0,0
367,63,2574,5.0,0,0,0,1,44,58,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
368,85,1520,5.0,0,0,1,0,11,41,7,0,0,5,0,0,0,0,0,0,0,1,17,1.0,0
369,60,523,5.0,0,0,1,0,11,27,7,1,0,0,0,0,0,0,0,0,2,1,5,3.0,0
370,79,1855,4.8,0,0,0,0,12,45,7,5,0,5,0,0,0,0,0,0,0,1,3,20.0,0
371,38,1168,5.0,3,0,0,0,20,58,7,0,7,0,0,0,0,0,0,0,3,1,13,15.0,0
372,88,1522,5.0,0,0,0,1,24,36,7,5,0,0,0,0,0,0,0,0,0,1,3,1.0,0
373,19,38,5.0,1,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
374,38,270,5.0,0,0,0,0,7,11,7,0,0,0,0,0,0,0,0,0,0,1,2,9.0,0
375,60,771,5.0,0,0,1,0,6,19,7,0,0,0,0,0,2,0,0,0,0,1,6,1.0,0
376,32,182,4.0,1,0,0,0,4,23,7,0,0,0,0,0,0,0,0,0,0,1,16,24.0,0
377,44,270,5.0,0,0,1,0,9,10,6,0,0,0,7,0,0,0,0,0,0,1,3,24.0,0
378,41,56,4.5,1,0,1,0,2,7,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
379,16,1380,4.9,3,0,0,0,49,56,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
380,9,314,4.9,3,0,0,0,20,49,7,0,0,0,0,0,0,0,0,0,0,1,24,2.0,0
381,63,1446,4.8,0,0,0,0,19,10,7,0,0,0,0,0,0,0,0,0,0,1,2,23.0,0
382,38,1330,4.9,0,0,1,1,29,21,7,3,0,0,3,0,0,0,0,0,0,1,4,3.0,0
383,38,24,0.0,0,1,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
384,16,15,5.0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
385,25,157,5.0,1,0,1,0,6,15,5,2,0,5,0,0,0,0,0,0,0,1,9,1.0,0
386,16,362,4.6,1,0,0,0,10,25,7,0,0,0,0,0,0,0,0,0,0,1,2,14.0,0
387,19,0,0.0,3,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,1,18,2.0,0
388,32,149,5.0,0,0,1,0,3,7,7,0,0,0,0,0,0,3,0,0,0,1,0,1.0,0
389,16,0,0.0,1,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
390,25,282,5.0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0
391,28,191,5.0,2,0,0,0,3,25,7,0,0,0,0,0,0,0,0,0,0,1,7,5.0,0
392,57,398,5.0,0,0,0,0,8,17,7,0,0,0,0,0,0,0,0,0,0,1,3,24.0,0
393,69,959,5.0,0,0,1,0,18,26,7,3,0,0,0,0,0,0,0,0,0,1,1,1.0,0
394,39,243,5.0,0,0,0,0,8,36,7,0,0,0,0,0,0,0,0,0,0,1,16,7.0,0
395,57,461,5.0,2,0,0,0,23,25,7,5,0,0,2,0,0,0,0,0,7,1,3,6.0,0
396,91,3170,4.9,2,0,1,0,103,17,7,0,0,0,6,0,0,0,0,0,0,1,1,5.0,0
397,79,679,5.0,0,0,0,1,6,14,7,0,0,0,0,0,0,0,3,0,0,1,0,1.0,0
398,32,172,4.7,0,0,0,0,10,8,7,0,0,0,0,0,0,0,0,0,0,1,15,1.0,0
399,50,369,5.0,0,0,0,0,13,38,7,0,0,0,0,0,0,5,0,0,0,1,2,2.0,0
400,16,26,0.0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
401,60,356,5.0,0,0,0,0,16,25,7,5,0,0,0,0,0,0,0,0,0,1,5,24.0,0
402,44,189,4.9,0,0,1,0,2,2,6,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0
403,32,1996,5.0,0,0,1,0,26,45,7,0,0,0,3,0,0,0,0,0,0,1,4,16.0,0
404,63,411,5.0,0,0,1,1,9,8,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
405,63,3141,4.3,0,0,0,0,10,26,7,0,0,0,0,0,0,0,0,0,6,1,0,1.0,0
406,38,37,0.0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,2,5.0,0
407,32,80,5.0,3,0,1,0,4,20,7,0,0,0,0,0,0,0,0,0,0,1,9,6.0,0
408,25,29,5.0,0,0,0,0,9,7,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
409,38,227,5.0,0,0,0,0,8,18,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
410,28,15,5.0,3,0,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,1,9,7.0,0
411,79,1402,5.0,1,0,1,0,11,44,7,0,0,0,0,0,0,0,0,0,0,1,8,14.0,0
412,47,165,5.0,0,0,1,0,5,19,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
413,57,134,5.0,0,0,0,0,1,29,7,0,0,0,0,0,0,0,0,0,0,1,11,7.0,0
414,38,63,5.0,0,0,1,0,1,9,7,0,0,0,0,0,0,0,0,0,0,1,1,8.0,0
415,63,4677,4.7,0,0,0,0,152,52,7,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
416,35,348,5.0,0,0,0,0,7,27,7,0,0,0,0,0,0,3,0,0,3,1,5,5.0,0
417,19,274,5.0,1,0,1,0,5,18,7,0,0,0,0,0,0,0,0,0,1,1,6,1.0,0
418,63,2562,5.0,0,0,0,1,23,42,7,0,0,0,0,0,0,0,0,0,0,1,3,3.0,0
419,22,115,5.0,3,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
420,13,823,5.0,2,0,0,0,12,53,7,0,0,0,0,0,0,0,0,0,0,1,14,1.0,0
421,19,18,5.0,0,0,0,0,2,15,7,0,0,0,0,0,0,0,0,0,0,1,12,1.0,0
422,79,764,5.0,0,0,1,0,6,34,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
423,126,2147,5.0,2,0,1,0,12,32,7,0,0,0,0,0,0,0,0,0,0,1,9,5.0,1
424,47,144,5.0,3,0,0,0,7,25,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
425,79,572,5.0,1,0,1,0,16,26,7,5,5,0,0,0,0,0,0,0,0,1,2,5.0,0
426,47,79,5.0,0,0,0,0,1,12,7,0,0,5,0,0,0,3,0,0,0,1,8,5.0,0
427,95,10772,4.8,0,0,0,0,314,48,7,0,0,0,0,0,0,0,0,0,0,2,6,4.0,0
428,13,988,3.9,3,0,0,0,33,55,7,0,0,0,0,0,0,0,0,0,0,1,7,12.0,0
429,47,184,5.0,0,0,0,0,7,12,7,0,0,0,0,0,5,0,0,0,0,1,5,1.0,0
430,47,30,5.0,2,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,1,4.0,0
431,57,1167,5.0,0,0,0,0,34,49,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
432,79,2943,4.9,0,0,1,1,58,22,7,0,0,0,0,1,0,6,0,0,0,1,3,1.0,0
433,13,90,5.0,0,0,0,0,9,12,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
434,69,240,5.0,2,0,0,0,5,15,7,5,0,0,0,0,0,0,0,0,0,1,1,1.0,0
435,50,360,4.9,0,0,0,0,10,24,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
436,32,138,5.0,1,0,0,0,6,22,7,0,0,0,0,0,0,0,0,0,0,1,3,3.0,0
437,95,1300,4.9,0,0,1,0,20,22,7,3,0,0,0,0,0,5,0,0,6,1,0,1.0,0
438,32,6314,4.4,0,0,1,0,46,42,5,0,0,0,7,0,0,0,0,0,0,3,9,9.0,0
439,41,105,5.0,0,0,1,0,3,9,5,3,0,0,7,0,0,1,0,0,0,1,0,1.0,0
440,32,45,5.0,0,0,0,0,4,7,5,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
441,47,32,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
442,38,2041,4.9,1,0,0,0,114,115,7,0,0,0,0,0,0,0,0,0,0,1,13,2.0,0
443,47,44,5.0,0,0,0,0,1,3,7,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
444,32,7165,4.9,0,0,0,1,54,93,6,0,3,0,0,0,0,0,0,0,0,1,12,2.0,0
445,38,496,5.0,1,0,1,0,7,18,7,1,0,0,0,0,0,0,0,0,0,1,9,1.0,0
446,44,543,5.0,2,0,0,0,5,37,7,0,0,0,0,7,0,3,0,0,0,1,1,6.0,0
447,95,2951,5.0,0,0,1,0,19,40,7,0,0,0,0,0,0,0,0,0,0,1,4,2.0,0
448,69,315,5.0,0,0,0,0,5,9,7,0,0,0,0,0,0,0,0,0,0,1,2,3.0,0
449,95,4842,4.8,0,0,1,1,53,38,7,0,0,0,0,0,0,0,0,0,0,1,14,1.0,0
450,63,2857,4.8,0,0,0,1,32,38,7,5,0,0,0,0,0,0,0,0,0,1,1,9.0,0
451,63,1247,5.0,0,0,0,0,6,21,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
452,57,408,5.0,0,0,0,0,10,15,7,6,0,0,5,0,0,0,0,0,0,1,5,7.0,0
453,13,93,4.4,2,0,0,0,7,17,7,0,0,0,0,0,0,0,0,0,0,1,9,1.0,0
454,132,2032,5.0,1,0,1,0,28,18,7,0,0,0,5,0,0,0,0,0,0,7,3,7.0,1
455,25,12,0.0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,9,6.0,0
456,38,627,4.9,0,0,0,0,13,58,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
457,63,293,5.0,2,0,1,0,4,27,7,0,0,1,0,0,0,0,0,0,0,1,6,6.0,0
458,79,1984,5.0,0,0,0,0,15,64,7,0,0,0,0,0,0,0,0,0,0,1,4,2.0,0
459,110,923,5.0,0,0,0,0,10,28,7,7,0,0,0,0,0,0,0,0,0,1,1,8.0,1
460,63,159,5.0,1,0,0,0,9,13,7,0,0,0,5,7,0,0,0,0,1,1,4,1.0,0
461,69,3101,5.0,0,0,0,0,8,10,7,5,0,0,0,0,0,0,0,0,0,1,2,1.0,0
462,79,449,5.0,1,0,0,0,3,24,7,0,0,0,0,0,0,0,0,0,0,1,7,3.0,0
463,63,1905,4.9,0,0,1,0,26,35,7,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
464,69,1105,5.0,0,0,0,0,25,24,7,0,0,0,6,0,0,0,0,0,3,1,3,1.0,0
465,41,895,5.0,0,0,1,1,7,12,6,1,0,0,0,0,7,3,0,0,0,1,0,1.0,0
466,28,464,0.0,0,1,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,1,7,1.0,0
467,88,545,5.0,0,0,1,0,5,31,7,0,0,0,0,0,0,0,0,0,0,1,4,3.0,0
468,19,610,5.0,1,0,1,0,26,27,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0
469,32,116,5.0,2,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,1,2,2.0,0
470,126,1846,5.0,3,0,0,0,22,65,7,0,0,0,0,0,0,0,0,0,0,1,6,1.0,1
471,54,371,5.0,0,0,1,0,6,17,6,0,0,0,7,0,0,0,0,0,0,1,2,10.0,0
472,85,742,4.9,3,0,1,0,13,23,7,5,0,0,0,0,0,0,0,0,3,1,4,1.0,0
473,69,439,5.0,0,0,1,0,20,20,7,0,0,0,0,0,0,3,0,0,0,1,0,1.0,0
474,25,2186,4.9,0,0,0,0,12,28,7,0,0,0,0,0,0,0,0,0,0,1,5,1.0,0
475,32,99,5.0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0
476,38,13,5.0,1,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0
477,41,60,5.0,1,0,0,0,1,10,7,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0
478,47,355,5.0,0,0,0,0,7,33,7,0,0,0,0,0,0,0,0,0,0,1,6,4.0,0
479,69,830,5.0,0,0,0,0,4,33,7,5,0,0,0,0,0,0,0,0,0,1,2,14.0,0
480,38,32,0.0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
481,19,69,5.0,0,0,0,0,2,12,7,0,0,0,0,0,0,0,0,0,0,1,5,2.0,0
482,110,1651,5.0,1,0,1,0,39,50,7,3,0,0,0,0,0,5,0,0,7,1,1,5.0,1
483,32,34,3.0,0,0,0,0,2,10,7,0,0,0,0,0,0,0,0,0,0,1,1,13.0,0
484,44,1657,5.0,0,0,0,0,27,31,7,0,0,0,0,0,7,0,0,0,0,1,17,1.0,0
485,126,304,4.8,0,0,1,0,4,15,7,0,0,0,0,0,0,0,0,0,0,1,6,24.0,1
486,63,9,5.0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
487,82,5050,4.9,0,0,0,0,35,54,7,0,0,0,0,0,0,0,0,0,0,1,14,1.0,0
488,66,1764,4.9,0,0,0,1,34,38,7,0,0,0,0,0,0,0,0,0,0,1,15,5.0,0
489,54,5,0.0,0,1,1,0,0,3,7,3,0,0,0,0,0,0,0,0,0,1,0,1.0,0
490,79,56,5.0,0,0,1,0,2,5,7,0,0,0,0,0,0,0,0,0,0,1,1,17.0,0
491,32,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
492,47,841,5.0,0,0,1,0,13,36,7,0,0,0,0,0,0,0,0,0,0,1,6,13.0,0
493,47,1623,5.0,0,0,1,0,21,25,6,0,0,0,7,0,0,0,0,0,0,1,16,1.0,0
494,15,358,5.0,0,0,0,0,5,16,5,7,0,0,0,0,0,0,0,0,0,1,13,1.0,0
495,57,36,5.0,0,0,1,0,1,10,7,0,0,0,0,0,0,0,0,0,0,1,6,7.0,0
496,79,390,5.0,0,0,0,0,8,16,7,0,0,0,0,0,0,0,0,0,0,1,6,2.0,0
497,19,1893,4.7,0,0,1,0,17,46,7,0,0,0,0,0,0,0,0,0,0,1,7,5.0,0
498,63,1218,5.0,0,0,1,1,10,42,7,0,0,0,0,0,0,0,0,0,0,1,1,20.0,0
499,63,83,5.0,1,0,1,0,3,3,7,0,0,0,0,0,0,0,0,0,0,1,1,9.0,0
500,47,1002,5.0,0,0,1,1,12,47,7,0,0,0,0,0,0,0,0,0,0,1,6,2.0,0
501,57,382,5.0,0,0,1,0,4,25,7,0,0,0,0,0,0,0,0,0,0,1,5,4.0,0
502,38,64,5.0,1,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,1,1,4.0,0
503,32,7,0.0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,11.0,0
504,28,26,0.0,0,1,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,1,0,1.0,0
505,32,297,5.0,2,0,0,0,9,26,7,0,0,0,0,0,0,0,0,0,0,1,8,2.0,0
506,38,187,5.0,0,0,0,0,1,16,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
507,95,587,5.0,0,0,0,0,7,12,7,0,0,0,0,0,0,0,0,0,3,1,5,5.0,0
508,79,774,5.0,0,0,0,1,3,12,7,0,0,0,0,0,0,0,0,0,0,1,4,8.0,0
509,57,1078,5.0,0,0,0,1,33,29,7,0,0,0,0,0,0,0,0,0,0,1,3,4.0,0
